Pregunta,Malas,Totales,Porcentaje ¿Cuántas vocales tiene la siguiente palabra?  libro,0,1,0.0
 ¿Cuál de las palabras tiene como inicial la letra F?  Las fábulas nos dejan enseñanzas.,0,1,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  canario,0,2,0.0
 ¿En cuál de estas  dos palabras  se encuentra la U como sonido inicial?  ,0,8,0.0
 ¿En cuál de estas palabras se encuentra la letra v?  Hoy salí abrigado de casa porque hay mucho viento.,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra H?  Mi mamá horneó un pastel de chocolate.,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  tiburón,0,1,0.0
 Elige la forma correcta de escribir la palabra.  pira___smo,0,1,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  La ______ convive con hermosos peces de colores.,0,3,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  bolso,0,2,0.0
 Elige la forma correcta de escribir la palabra.  ___gante,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra Y griega?  Mi papá dice que cuando era chico jugaba yoyó.,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  computador,0,3,0.0
 Presiona la letra i  ,14,109,0.128440366972
 Elige el signo más adecuado para la expresión.  Ese perro muerde,1,3,0.333333333333
 ¿Cuántas consonantes tiene la siguiente palabra?  lápiz,0,3,0.0
 Elige la forma correcta de escribir la palabra.  bilin___,0,2,0.0
 Elige la forma correcta de escribir la palabra.  _____rrero,0,1,0.0
 gelatina  Escribe la palabra,0,4,0.0
 Escribe en plural la palabra  feliz,1,2,0.5
 ¿En cuál de estas palabras se encuentra la letra v?  Me gusta mucho escuchar a las aves cantar.,0,1,0.0
 perro  Escribe la palabra,0,2,0.0
 honrado  hon____ado,1,2,0.5
 Selecciona la combinación que falta en la oración.  Claudia e__olvió los regalos de navidad.,0,3,0.0
 Selecciona la combinación que falta en la oración.  A Joaquin le causa mucho aso__ro ir al zoológico.,0,1,0.0
 pera  Escribe la palabra,1,2,0.5
 Escribe en plural la palabra  actriz,3,6,0.5
 ¿Cuál de las siguientes palabras tiene una sílaba?  Puedo ver el sol en el cielo.,0,5,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  castillo,4,5,0.8
 Elige el signo más adecuado para la expresión.  Mi papá me vino a buscar ayer al colegio,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  empanada,0,2,0.0
 ¿Cuál de las palabras tiene como inicial la letra D?  Con mis amigos juego a lanzar los dados.,1,2,0.5
 ¿Cuántas consonantes tiene la siguiente palabra?  mascota,0,1,0.0
 Selecciona la combinación que falta en la oración.  Arturo ayudó en la colecta de los bo__eros.,0,4,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  gigante,0,1,0.0
 ¿En cuál de estas  dos palabras  se encuentra la E como sonido inicial?  ,1,16,0.0625
 ¿Cuántas vocales tiene la siguiente palabra?  panaderos,0,3,0.0
 ¿En cuál de estas palabras se encuentra la letra R?  Me gusta leer rimas y poemas.,0,1,0.0
 Escribe en plural la palabra  vez,0,2,0.0
 raqueta  Escribe la palabra,0,4,0.0
 rama  ____ama,0,2,0.0
 Elige la forma correcta de escribir la palabra.  ma___a,0,1,0.0
 queso  Escribe la palabra,3,6,0.5
 ¿En cuál de estas palabras se encuentra la letra Q?  Mi tía hizo un queque muy rico.,1,3,0.333333333333
 ¿Cuál de las siguientes palabras tiene una sílaba?  Las palomas tienen alas y sus patas son rojas.,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra L?  La maleta de Manuel está pesada.,0,1,0.0
 Elige la forma correcta de escribir la palabra.  refri___rador,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  frutilla,0,1,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Para ir al picnic necesitamos una ______.,0,1,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido L?  ,0,2,0.0
 Selecciona la combinación que falta en la oración.  El tra__ía es un medio de transporte muy antiguo.,0,1,0.0
 enredo  en___edo,2,4,0.5
 ¿Cuántas vocales tiene la siguiente palabra?  profesor,0,2,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido F?  ,2,11,0.181818181818
 ¿En cuál de estas  dos palabras  se encuentra la A como sonido inicial?  ,0,8,0.0
 Elige el signo más adecuado para la expresión.  Se enojará mi mamá si me acuesto tarde,1,2,0.5
 Elige la forma correcta de escribir la palabra.  a____la,0,3,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  familia,0,3,0.0
 ¿En cuál de estas palabras se encuentra la letra Y griega?  Mi mamá todas las mañanas hace yoga.,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra Z?  Los zorros viven en el desierto y las montañas.,0,1,0.0
 ¿Cuál de las palabras tiene como inicial la letra D?  El delfín es un mamífero que vive en el agua.,0,1,0.0
 moreno  mo____eno,0,4,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  La ______ es un lindo reptil.,0,4,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Después del cuatro viene el _____.,0,4,0.0
 Elige el signo más adecuado para la expresión.  Hoy iré a la piscina con mi curso,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  caballo,1,4,0.25
 ¿Cuántas consonantes tiene la siguiente palabra?  perro,0,7,0.0
 Presiona la letra z  ,10,111,0.0900900900901
 ¿Cuál de las palabras tiene como inicial la letra D?  En el desayuno quería comer pan pero estaba duro.,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  abuelita,0,2,0.0
 ¿Cuál de las palabras tiene como inicial la letra b?  En el sur de Chile hay lindos bosques. ,0,2,0.0
 Elige el signo más adecuado para la expresión.  Qué bien lo pasamos en el cumpleaños,0,2,0.0
 enredo  en_____edo,2,3,0.666666666667
 ¿En cuál de estas palabras se encuentra la letra R?  El almuerzo estuvo muy rico.,0,1,0.0
 Escribe en plural la palabra  cicatriz,0,1,0.0
 madriguera  Escribe la palabra,2,5,0.4
 Presiona la letra d  ,19,109,0.174311926606
 Selecciona la combinación que falta en la oración.  El co__ás es un instrumento que permite dibujar circunferencias.,2,7,0.285714285714
 ¿En cuál de estas palabras se encuentra la letra N?  Una tórtola hizo un nido en mi jardín.,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra G?  Todas mis amigas son muy generosas.,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra M?  La escuela es hermosa.,0,2,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Los ______ son tan altos que rascan el cielo.,0,4,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  cordillera,0,2,0.0
 Escribe en plural la palabra  voz ,0,5,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  escuela,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra R?  Octavio regaló un ramo de flores a su tía.,0,1,0.0
 ¿Cuál de las siguientes palabras tiene cinco sílabas?  En mi colegio hay buenos educadores.,0,2,0.0
 ¿Cuál de las palabras tiene como inicial la letra b?  En mi barrio hay muchas flores en primavera. ,0,2,0.0
 Selecciona la combinación que falta en la oración.  Diego está i__estigando  en internet cómo se recicla el papel.,0,2,0.0
 Escribe en plural la palabra  antifaz,0,4,0.0
 ¿Cuál de las palabras tiene como inicial la letra C?  Mi profesora se llama Carolina.,0,3,0.0
 ¿Cuál de las siguientes palabras tiene una sílaba?  La casa de Luis está al lado de la escuela.,0,2,0.0
 cerro  ce____o,0,4,0.0
 Elige la forma correcta de escribir la palabra.  ____ma,2,3,0.666666666667
 ¿Cuántas vocales tiene la siguiente palabra?  playa,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra M?  En mi barrio tengo muchos amigos.,0,1,0.0
 arroz  a____oz,1,2,0.5
 Escribe en plural la palabra  audaz,1,4,0.25
 cosquillas  Escribe la palabra,2,6,0.333333333333
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Los ______ de mi amiga son sagrados.,0,2,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido D?  ,0,10,0.0
 Escribe en plural la palabra  profesor,1,5,0.2
 Presiona la letra t  ,12,94,0.127659574468
 ¿En cuál de estas palabras se encuentra la letra J?  Un joven ayudó a una abuelita a cruzar la calle.,0,1,0.0
 ¿Cuál de las palabras tiene como inicial la letra b?  La escoba de mi tía está muy sucia. ,2,3,0.666666666667
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Me encanta mi ______.,0,3,0.0
 merengue  Escribe la palabra,0,3,0.0
 Escribe en plural la palabra  codorniz,0,1,0.0
 río  Escribe la palabra,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  elefante,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  bolso,0,2,0.0
 reja  _____eja,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra G?  El séptimo día de la semana es el domingo.,0,1,0.0
 ratones  Escribe la palabra,0,2,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  caballo,0,2,0.0
 Elige la forma correcta de escribir la palabra.  pin____no,0,1,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  astronauta,0,1,0.0
 Selecciona la combinación que falta en la oración.  La mamá de Cristobal cocinó tallarines con salsa de cha__iñones.,1,8,0.125
 ¿Cuál de las palabras tiene como inicial la letra D?  A veces me gusta dormir con mis papás.,0,3,0.0
 Selecciona la combinación que falta en la oración.  Me gusta mucho  lavar mi pelo con cha__ú de manzanilla y arándanos.,3,5,0.6
 reunión  Escribe la palabra,1,4,0.25
 ¿Cuál de las palabras tiene como inicial la letra F?  Yo juego con mi perrito fuera de la casa.,0,1,0.0
 ¿Cuál de las siguientes palabras tiene una sílaba?  En el árbol hay ricas manzanas.,0,4,0.0
 pera  pe____a,0,1,0.0
 Elige la forma correcta de escribir la palabra.  anti____dad,0,2,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  mariposa,0,4,0.0
 Presiona la letra n  ,22,93,0.236559139785
 ¿Cuántas vocales tiene la siguiente palabra?  armadura,0,4,0.0
 Elige la forma correcta de escribir la palabra.  aler__a ,0,4,0.0
 Presiona la letra b corta  ,9,108,0.0833333333333
 Escribe en plural la palabra  computador,2,7,0.285714285714
 ¿Cuál de las siguientes palabras tiene cinco sílabas?  Los computadores de mi colegio son muy rápidos.,0,6,0.0
 Selecciona la combinación que falta en la oración.  En mi escuela hicimos una co__ivencia  para celebrar las fiestas patrias.,4,6,0.666666666667
 ¿En cuál de estas palabras se encuentra la letra L?  La cama de mi abuelita es muy suave.,0,2,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Antes de número uno está el ______.,0,3,0.0
 ¿En cuál de estas palabras se encuentra la letra Ñ?  A Josefina le regalaron una muñeca.,0,2,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  profesor,0,4,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  plátano,1,2,0.5
 ¿En cuál de estas palabras se encuentra la letra x?  La venta de chocolates resultó muy exitosa.,0,3,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  feria,0,2,0.0
 esquimal  Escribe la palabra,0,2,0.0
 Elige el signo más adecuado para la expresión.  Cuánto cuesta el kilo de manzanas,0,3,0.0
 estanque  Escribe la palabra,1,7,0.142857142857
 Elige la forma correcta de escribir la palabra.  ____rnaldas,0,1,0.0
 Elige el signo más adecuado para la expresión.  Me gusta jugar a la pelota,0,3,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  baile,0,1,0.0
 ¿En cuál de estas palabras se encuentra la letra Q?  Anita quebró el florero de su mamá.,0,2,0.0
 Presiona la letra c  ,28,112,0.25
 gente  Escribe la palabra,1,4,0.25
 regla  Escribe la palabra,0,5,0.0
 Elige el signo más adecuado para la expresión.  Me encanta esta comida,0,3,0.0
 Elige la forma correcta de escribir la palabra.  A___ta,1,4,0.25
 ¿Cuántas vocales tiene la siguiente palabra?  imaginación,1,2,0.5
 ¿En cuál de estas palabras se encuentra la letra M?  La mochila de Juan es grande.,0,3,0.0
 Elige el signo más adecuado para la expresión.  Se me quedaron los lentes,0,2,0.0
 reloj  ___eloj,0,3,0.0
 Presiona la letra y griega  ,9,100,0.09
 Presiona la letra m  ,39,120,0.325
 Presiona la letra s  ,11,100,0.11
 ¿Cuántas consonantes tiene la siguiente palabra?  otoño,0,2,0.0
 Elige la forma correcta de escribir la palabra.  bode____ro,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  gigante,1,2,0.5
 cemento  Escribe la palabra,1,4,0.25
 Enrique  En___ique,4,5,0.8
 ¿Cuántas consonantes tiene la siguiente palabra?  empanada,0,1,0.0
 guiso  Escribe la palabra,0,2,0.0
 ¿En cuál de estas  dos palabras encontramos  el sonido Ñ?  ,0,6,0.0
 Elige el signo más adecuado para la expresión.  Se me olvido hacer la tarea,0,3,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  escuela,0,3,0.0
 ¿Cuál de las siguientes palabras tiene tres sílabas?  La cuncuna come hojas de los árboles.,0,3,0.0
 Escribe en plural la palabra  juez,0,3,0.0
 Elige el signo más adecuado para la expresión.  Me regalaron un computador,0,1,0.0
 Elige el signo más adecuado para la expresión.  Me encanta esta música,0,2,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  oreja,0,3,0.0
 Elige el signo más adecuado para la expresión.  Me encanta jugar con mis amigas,0,3,0.0
 sirena  Escribe la palabra,1,4,0.25
 ¿Cuántas consonantes tiene la siguiente palabra?  flauta,0,2,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  perro,0,2,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  amigos,0,2,0.0
 ¿En cuál de estas  dos palabras  se encuentra la E como sonido final?  ,0,8,0.0
 Elige el signo más adecuado para la expresión.  Cuál es la dirección de tu casa,0,4,0.0
 ¿Cuál de las palabras tiene como inicial la letra F?  Felipe y Luis siempre juegan a la pelota.,0,2,0.0
 Elige la forma correcta de escribir la palabra.  ___tana,0,2,0.0
 rico  _____ico,0,3,0.0
 Presiona la letra h  ,10,93,0.10752688172
 ¿En cuál de estas palabras se encuentra la letra H?  La exposición de arte dura hasta mañana.,0,1,0.0
 prefiero comer ______.  Para el desayuno,0,2,0.0
 Escribe en plural la palabra  lápiz,2,4,0.5
 Elige el signo más adecuado para la expresión.  No me gusta el jarabe,1,4,0.25
 Elige la forma correcta de escribir la palabra.  madri____ra,0,2,0.0
 arranca  a_____anca,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra R?  Ramón visitó a su abuelita el sábado.,1,2,0.5
 parque  Escribe la palabra,0,3,0.0
 Elige el signo más adecuado para la expresión.  Te gustan los helados,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra L?  En el parque hay un lindo loro.,0,1,0.0
 ¿Cuál de las siguientes palabras tiene cuatro sílabas?  Mis hermanitos son menores que yo.,0,4,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  noche,1,6,0.166666666667
 ¿Cuál de las palabras tiene como inicial la letra b?  Carlos toma jarabe para sentirse mejor. ,1,2,0.5
 Escribe en plural la palabra  mural,0,2,0.0
 Escribe en plural la palabra  lombriz,1,4,0.25
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  El animal a rayas más lindo es la ______.,1,4,0.25
 Elige el signo más adecuado para la expresión.  Te regalaron el juguete que querías,0,6,0.0
 caro  ca____o,0,5,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  El ______ del laboratorio es realmente un genio.,0,3,0.0
 Escribe en plural la palabra  tapiz,0,4,0.0
 Elige la forma correcta de escribir la palabra.  Hambur___sa,0,2,0.0
 ¿En cuál de estas palabras se encuentra la letra P?  Me gusta la pelota de Mario.,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  invierno,0,4,0.0
 ¿Cuál de las palabras tiene como inicial la letra D?  Anoche jugué dominó con toda mi familia.,0,2,0.0
 Selecciona la combinación que falta en la oración.  Daniela le regaló a su profesora una caja de bo__ones.,0,5,0.0
 ¿Cuántas consonantes tiene la siguiente palabra?  abuelita,1,2,0.5
 ¿Cuántas consonantes tiene la siguiente palabra?  bosque,0,4,0.0
 Escribe en plural la palabra  nuez,1,5,0.2
 ¿Cuántas consonantes tiene la siguiente palabra?  caracol,0,1,0.0
 serpiente  Escribe la palabra,0,2,0.0
 ciruela  Escribe la palabra,1,3,0.333333333333
 todos guardamos ______.   Cuando las autoridades hablaron,0,1,0.0
 Elige la forma correcta de escribir la palabra.  Pá___na,0,1,0.0
 ¿Cuántas vocales tiene la siguiente palabra?  plátano,0,2,0.0
 ¿Cómo se escribe correctamente la palabra que falta en la oración?  Mi ______ está perfecta para salir.,0,2,0.0
 Elige la forma correcta de escribir la palabra.  ____ño,0,1,0.0
 Elige el signo más adecuado para la expresión.  Hay tarea para mañana,1,2,0.5
 Elige la forma correcta de escribir la palabra.  ___nte,2,3,0.666666666667
